Datetime,Vc_5mm_cm/hr,Vc_15mm_cm/hr,Vc_25mm_cm/hr,TreeID
10/15/2024 13:30,5.192978158,12.90928178,11.65813522,R1111
10/15/2024 14:00,5.213435308,13.06136744,11.87667083,R1111
10/15/2024 14:30,4.765577442,12.28856213,11.30589341,R1111
10/15/2024 15:00,4.340322407,11.65455897,10.59506882,R1111
10/15/2024 15:30,3.854317625,10.95711485,9.955922712,R1111
10/15/2024 16:00,3.31878385,10.0158665,9.032799032,R1111
10/15/2024 16:30,2.442378071,8.811188788,7.929384221,R1111
10/15/2024 17:00,1.620191858,7.238864408,6.57001146,R1111
10/15/2024 17:30,0.954532822,5.700403941,5.272749713,R1111
10/15/2024 18:00,0.068393563,4.534993275,4.319424692,R1111
10/15/2024 18:30,-0.283937789,3.627206508,3.640975059,R1111
10/15/2024 19:00,-0.437906979,3.425351452,3.444862989,R1111
10/15/2024 19:30,-0.292825899,3.661955313,3.67937111,R1111
10/15/2024 20:00,-0.158619341,3.727804281,3.758818078,R1111
10/15/2024 20:30,-0.105142502,3.759555556,3.81209492,R1111
10/15/2024 21:00,-0.016728117,3.819965353,3.878442813,R1111
10/15/2024 21:30,0.08972477,3.998115405,3.953059974,R1111
10/15/2024 22:00,0.176023413,4.258385385,4.138270432,R1111
10/15/2024 22:30,0.14642995,4.209341502,4.022695099,R1111
10/15/2024 23:00,0.169830288,4.098205348,4.011022641,R1111
10/15/2024 23:30,0.03298764,3.871204211,3.994256038,R1111
10/16/2024 0:00,0.021661438,3.88451692,3.998715617,R1111
10/16/2024 0:30,0.044594436,3.932374206,4.079568366,R1111
10/16/2024 1:00,0.052522691,3.928178135,4.113321811,R1111
10/16/2024 1:30,0.062231381,3.976667652,4.105020474,R1111
10/16/2024 2:00,-0.006439807,3.905876822,4.121102524,R1111
10/16/2024 2:30,0.076737106,3.928710918,4.266508156,R1111
10/16/2024 3:00,0.095317282,3.894138232,4.367828285,R1111
10/16/2024 3:30,0.107634955,3.873137417,4.307328295,R1111
10/16/2024 4:00,0.088614639,3.869656588,4.317781317,R1111
10/16/2024 4:30,0.123417857,3.893969372,4.341262246,R1111
10/16/2024 5:00,0.266640011,3.973595023,4.373074452,R1111
10/16/2024 5:30,0.368812216,4.103442699,4.501129157,R1111
10/16/2024 6:00,0.177665375,3.855958544,4.337717181,R1111
10/16/2024 6:30,0.107949835,3.626081309,4.076506602,R1111
10/16/2024 7:00,-0.23602009,3.470498822,4.040019777,R1111
10/16/2024 7:30,0.779963245,4.89341542,5.378658478,R1111
10/16/2024 8:00,2.437230554,7.604758425,7.780864717,R1111
10/16/2024 8:30,3.767064865,9.586915401,9.775609595,R1111
10/16/2024 9:00,3.983313197,9.766221434,9.894951912,R1111
10/16/2024 9:30,3.960164929,9.708461268,9.732489888,R1111
10/16/2024 10:00,4.180875315,10.20366146,10.27852647,R1111
10/16/2024 10:30,4.641230724,11.11863751,10.93392061,R1111
10/16/2024 11:00,5.052283666,11.66659864,11.37463617,R1111
10/16/2024 11:30,5.165150331,11.70415532,11.34435465,R1111
10/16/2024 12:00,5.32334328,12.00835731,11.57586227,R1111
10/16/2024 12:30,5.553539599,12.40775872,11.9952768,R1111
10/16/2024 13:00,5.510057766,12.43420426,11.96002565,R1111
10/16/2024 13:30,5.971442506,12.91934623,12.51969653,R1111
10/16/2024 14:00,5.873801924,12.98977714,12.52820011,R1111
10/16/2024 14:30,5.39985211,12.33697082,11.94501626,R1111
10/16/2024 15:00,4.538668199,11.00433274,10.68936288,R1111
10/16/2024 15:30,4.384158973,10.78674031,10.45468789,R1111
10/16/2024 16:00,3.945508932,10.02080475,9.757614198,R1111
10/16/2024 16:30,2.94289703,8.41791787,8.269269232,R1111
10/16/2024 17:00,1.943913554,6.92410292,6.913585825,R1111
10/16/2024 17:30,1.143923809,5.808447161,5.9913242,R1111
10/16/2024 18:00,0.017802399,4.315500567,4.725404731,R1111
10/16/2024 18:30,-0.231894784,3.478139879,4.051031205,R1111
10/16/2024 19:00,-0.316885338,3.314943717,3.857984224,R1111
10/16/2024 19:30,-0.104684828,3.531851938,4.1120891,R1111
10/16/2024 20:00,-0.030861627,3.682034035,4.201681128,R1111
10/16/2024 20:30,-0.09646995,3.716343813,4.269151069,R1111
10/16/2024 21:00,-0.051581561,3.861195991,4.448855481,R1111
10/16/2024 21:30,-0.065729838,3.783573332,4.450111303,R1111
10/16/2024 22:00,-0.097003058,3.864170496,4.418893753,R1111
10/16/2024 22:30,-0.123200119,3.848606109,4.380136234,R1111
10/16/2024 23:00,-0.127124384,4.118704634,4.207393907,R1111
10/16/2024 23:30,-0.2411945,4.062585024,4.043039507,R1111
10/17/2024 0:00,-0.167479051,4.068472749,3.987446404,R1111
10/17/2024 0:30,-0.566946922,2.481772058,2.560303272,R1111
10/17/2024 1:00,-0.91928621,2.309363837,2.276067096,R1111
10/17/2024 1:30,-1.164021532,1.741574629,1.840101953,R1111
10/17/2024 2:00,-1.081420607,1.859184151,2.075954969,R1111
10/17/2024 2:30,-0.814152516,1.649810793,1.835441816,R1111
10/17/2024 3:00,-0.932116311,1.771419991,1.80609608,R1111
10/17/2024 3:30,-0.906624973,1.90708204,1.924196788,R1111
10/17/2024 4:00,-0.851708356,2.064311927,1.969120987,R1111
10/17/2024 4:30,-0.708448917,2.298619741,2.151689602,R1111
10/17/2024 5:00,-0.495348,2.524135957,2.301078528,R1111
10/17/2024 5:30,-0.357134792,2.877465583,2.572379462,R1111
10/17/2024 6:00,-0.299019255,2.970561018,2.629891896,R1111
10/17/2024 6:30,-0.263947956,3.023298853,2.67605595,R1111
10/17/2024 7:00,-0.168500347,2.959427526,2.620445178,R1111
10/17/2024 7:30,0.046984264,3.557466098,3.128903692,R1111
10/17/2024 8:00,1.221417278,5.470913806,4.848031841,R1111
10/17/2024 8:30,2.347943931,7.333236568,6.763669428,R1111
10/17/2024 9:00,2.796875154,7.889429608,7.289834443,R1111
10/17/2024 9:30,2.862409907,8.132977673,7.5362982,R1111
10/17/2024 10:00,2.748260471,7.862764638,7.204253954,R1111
10/17/2024 10:30,3.042271184,8.448437427,8.069360382,R1111
10/17/2024 11:00,3.652652689,9.45134328,9.031235771,R1111
10/17/2024 11:30,3.871134944,9.791919327,9.378072582,R1111
10/17/2024 12:00,4.16602761,10.06256865,9.556357117,R1111
10/17/2024 12:30,4.170478271,10.45467142,9.729756521,R1111
10/17/2024 13:00,4.376981498,10.8712979,10.2148157,R1111
10/17/2024 13:30,4.980265782,11.92829054,11.14662098,R1111
10/17/2024 14:00,4.98212363,11.98977273,11.09031919,R1111
10/17/2024 14:30,4.721432036,11.64943216,10.75412434,R1111
10/17/2024 15:00,4.368848583,11.2231549,10.38946577,R1111
10/17/2024 15:30,3.909804712,10.48329728,9.729931583,R1111
10/17/2024 16:00,3.491059819,9.794670464,9.010435892,R1111
10/17/2024 16:30,2.813616333,8.91168005,8.159400204,R1111
10/17/2024 17:00,2.156324194,7.675556626,7.082478982,R1111
10/17/2024 17:30,1.30686328,6.353074118,5.919288609,R1111
10/17/2024 18:00,0.296408826,5.11975646,4.776119367,R1111
10/17/2024 18:30,-0.135760877,3.893754986,3.705824585,R1111
10/17/2024 19:00,-0.16254926,3.768263104,3.57328183,R1111
10/17/2024 19:30,-0.255653797,3.789890865,3.626739133,R1111
10/17/2024 20:00,-0.249537025,3.812755509,3.608598663,R1111
10/17/2024 20:30,-0.227662779,3.821519167,3.629507662,R1111
10/17/2024 21:00,-0.28851947,3.83396234,3.634766962,R1111
10/17/2024 21:30,-0.271046915,3.838250767,3.632897119,R1111
10/17/2024 22:00,-0.232338514,3.810291003,3.691591667,R1111
10/17/2024 22:30,-0.201953566,3.821184613,3.604218544,R1111
10/17/2024 23:00,-0.19480882,3.816781785,3.656269475,R1111
10/17/2024 23:30,-0.379931785,3.646860614,3.559207683,R1111
10/18/2024 0:00,-0.22365369,3.752633108,3.553663835,R1111
10/18/2024 0:30,-0.259705292,3.765843692,3.709453635,R1111
10/18/2024 1:00,-0.26615084,3.660094845,3.825844966,R1111
10/18/2024 1:30,-0.103353801,3.71156841,3.796289871,R1111
10/18/2024 2:00,-0.192986172,3.745319652,3.945971337,R1111
10/18/2024 2:30,-0.144618006,3.822984374,3.977790442,R1111
10/18/2024 3:00,-0.096577627,3.865076187,4.06248051,R1111
10/18/2024 3:30,-0.077868179,3.945701899,4.055407566,R1111
10/18/2024 4:00,-0.005328511,3.996977391,4.045436552,R1111
10/18/2024 4:30,0.251704056,4.621564034,4.70572705,R1111
10/18/2024 5:00,0.611560351,5.183113274,5.236104424,R1111
10/18/2024 5:30,0.689531775,4.910472636,4.952646225,R1111
10/18/2024 6:00,0.736238819,5.168010684,5.095350884,R1111
10/18/2024 6:30,0.791069623,5.220664981,5.148522947,R1111
10/18/2024 7:00,1.063368889,5.86737077,5.702329622,R1111
10/18/2024 7:30,6.428092161,14.30056468,13.813992,R1111
10/18/2024 8:00,6.997939924,15.26358028,14.95292388,R1111
10/18/2024 8:30,7.202410835,15.17664018,14.37451458,R1111
10/18/2024 9:00,7.919113218,16.07195471,15.31618937,R1111
10/18/2024 9:30,7.941550395,16.18373164,15.41044217,R1111
10/18/2024 10:00,6.977519921,15.12272238,14.2252042,R1111
10/18/2024 10:30,7.62572239,15.89150008,15.01338541,R1111
10/18/2024 11:00,8.951627376,17.59246739,17.01547841,R1111
10/18/2024 11:30,8.8707751,17.82387241,17.32937499,R1111
10/18/2024 12:00,9.075069128,17.67069104,17.06349687,R1111
10/18/2024 12:30,9.140058657,17.79408674,16.85909885,R1111
10/18/2024 13:00,8.877368973,17.50501892,16.62987641,R1111
10/18/2024 13:30,7.158356454,15.16973758,13.98586535,R1111
10/18/2024 14:00,8.157728141,16.78080288,15.99477258,R1111
10/18/2024 14:30,8.055797425,16.73646922,15.82757174,R1111
10/18/2024 15:00,7.932177864,16.54824938,15.78783572,R1111
10/18/2024 15:30,5.47174177,12.78166706,11.79096983,R1111
10/18/2024 16:00,3.34536098,9.638521878,8.697258162,R1111
10/18/2024 16:30,1.81881501,7.376462172,6.596749506,R1111
10/18/2024 17:00,0.724779854,5.712028904,5.070405585,R1111
10/18/2024 17:30,0.349101411,4.875725662,4.348537277,R1111
10/18/2024 18:00,-0.132277238,3.743586554,3.320370705,R1111
10/18/2024 18:30,0.119233007,4.62719406,4.367822884,R1111
10/18/2024 19:00,0.386686844,5.021191898,4.692013889,R1111
10/18/2024 19:30,0.590521942,5.440437988,5.061928707,R1111
10/18/2024 20:00,0.841583543,5.720137823,5.286076521,R1111
10/18/2024 20:30,0.564444186,5.339492521,4.861739556,R1111
10/18/2024 21:00,0.30676996,5.047634779,4.534222984,R1111
10/18/2024 21:30,0.401929071,5.041510063,4.642773504,R1111
10/18/2024 22:00,0.256685948,5.050113736,4.655373548,R1111
10/18/2024 22:30,0.288903113,5.142557267,4.785079556,R1111
10/18/2024 23:00,0.418163242,5.129444287,4.767741598,R1111
10/18/2024 23:30,0.58858737,5.663257274,5.201734094,R1111
10/19/2024 0:00,0.801711079,5.908632333,5.314994833,R1111
10/19/2024 0:30,0.786401999,5.873403998,5.385634777,R1111
10/19/2024 1:00,0.841382287,5.840233442,5.419728029,R1111
10/19/2024 1:30,0.797432597,5.960957812,5.541285559,R1111
10/19/2024 2:00,0.853389186,5.97492729,5.451981089,R1111
10/19/2024 2:30,0.887274648,6.046516043,5.432918748,R1111
10/19/2024 3:00,0.906111477,6.110030682,5.6398507,R1111
10/19/2024 3:30,0.978027007,6.186827596,5.664310361,R1111
10/19/2024 4:00,0.948015865,6.201435043,5.595331136,R1111
10/19/2024 4:30,0.992246619,6.304665432,5.821190323,R1111
10/19/2024 5:00,1.592857723,6.989227122,6.401171689,R1111
10/19/2024 5:30,1.09523254,6.410686246,5.743581047,R1111
10/19/2024 6:00,1.062007992,6.437544686,5.850365431,R1111
10/19/2024 6:30,1.133355432,6.403662792,5.857105034,R1111
10/19/2024 7:00,1.336704098,6.765389931,6.247317648,R1111
10/19/2024 7:30,3.104441498,9.586656003,9.088077639,R1111
10/19/2024 8:00,7.722791274,17.12246337,16.79011675,R1111
10/19/2024 8:30,4.765339912,11.53358035,10.55712178,R1111
10/19/2024 9:00,4.728325723,11.76489311,10.60755796,R1111
10/19/2024 9:30,4.7736669,11.63842416,10.66940013,R1111
10/19/2024 10:00,5.078973386,12.20827549,11.1783118,R1111
10/19/2024 10:30,4.765913128,11.95162405,10.87236053,R1111
10/19/2024 11:00,5.718886573,13.19586358,12.04072578,R1111
10/19/2024 11:30,7.321115258,15.5219079,14.5138698,R1111
10/19/2024 12:00,8.717502263,18.01638346,17.35215917,R1111
10/19/2024 12:30,10.37167001,20.02716157,19.93180919,R1111
10/19/2024 13:00,9.698162423,19.27227033,18.6618436,R1111
10/19/2024 13:30,10.3517077,19.97379096,19.71442088,R1111
10/19/2024 14:00,10.24119769,19.63958463,19.12963515,R1111
10/19/2024 14:30,8.99668537,18.25526021,17.49429736,R1111
10/19/2024 15:00,7.68038682,16.29563833,15.26624425,R1111
10/19/2024 15:30,6.128489781,14.1880559,13.0829367,R1111
10/19/2024 16:00,5.423617737,12.61637496,11.6275634,R1111
10/19/2024 16:30,3.448140579,10.0928659,9.230497588,R1111
10/19/2024 17:00,2.635964836,7.953425124,7.808576047,R1111
10/19/2024 17:30,1.288424657,6.335535548,5.768328637,R1111
10/19/2024 18:00,0.384937772,5.085913965,4.346476782,R1111
10/19/2024 18:30,0.745784666,5.817708627,5.040194464,R1111
10/19/2024 19:00,0.841748633,6.208732163,5.584325157,R1111
10/19/2024 19:30,0.950916753,6.36848123,5.735456905,R1111
10/19/2024 20:00,0.877275709,6.162483464,5.50766586,R1111
10/19/2024 20:30,0.836135905,6.067958202,5.674111554,R1111
10/19/2024 21:00,0.972823894,6.301652162,5.913603533,R1111
10/19/2024 21:30,0.677491795,5.933335164,5.491222606,R1111
10/19/2024 22:00,0.964040581,6.130290257,5.726861438,R1111
10/19/2024 22:30,0.883621804,5.84827817,5.560699373,R1111
10/19/2024 23:00,0.806061543,6.007661498,5.609896895,R1111
10/19/2024 23:30,0.863646537,6.237244322,5.77973898,R1111
10/20/2024 0:00,0.962983268,6.405075081,6.151569873,R1111
10/20/2024 0:30,0.310459435,3.867661903,4.542094801,R1111
10/20/2024 1:00,-0.626257843,3.794950661,4.197284883,R1111
10/20/2024 1:30,-0.884777864,3.007079093,3.271518912,R1111
10/20/2024 2:00,-0.839028749,3.421128307,3.45295754,R1111
10/20/2024 2:30,-1.172743998,3.185924527,3.028706694,R1111
10/20/2024 3:00,-0.810471584,3.138623594,2.938370042,R1111
10/20/2024 3:30,-0.145885092,4.121320659,3.849953223,R1111
10/20/2024 4:00,0.352750633,4.99026149,4.54900077,R1111
10/20/2024 4:30,0.647238816,5.613913238,4.977493886,R1111
10/20/2024 5:00,1.065225602,6.364091327,5.758643807,R1111
10/20/2024 5:30,0.684366824,5.561975539,4.967724732,R1111
10/20/2024 6:00,0.809711173,5.868526998,5.11087941,R1111
10/20/2024 6:30,0.870071335,5.970895922,5.231098711,R1111
10/20/2024 7:00,0.895697564,5.938006613,5.330225575,R1111
10/20/2024 7:30,6.097191172,14.3549267,13.72935667,R1111
10/20/2024 8:00,7.959990787,16.67338151,15.97500766,R1111
10/20/2024 8:30,7.865541993,16.31195334,15.4176155,R1111
10/20/2024 9:00,8.862597931,17.55696189,16.91950479,R1111
10/20/2024 9:30,9.610426825,18.52127432,18.32934071,R1111
10/20/2024 10:00,10.4146099,19.41643623,19.12226595,R1111
10/20/2024 10:30,10.8358465,20.15789342,19.91599261,R1111
10/20/2024 11:00,11.01353229,20.27014951,19.92490135,R1111
10/20/2024 11:30,11.1967342,20.64407589,19.81453297,R1111
10/20/2024 12:00,10.44256113,19.91170354,19.70867928,R1111
10/20/2024 12:30,10.19006799,19.44562463,19.47259162,R1111
10/20/2024 13:00,10.53450335,20.05125076,19.70591693,R1111
10/20/2024 13:30,11.14462341,20.58736418,19.83878226,R1111
10/20/2024 14:00,10.62673895,20.57000854,20.27915454,R1111
10/20/2024 14:30,10.40232408,19.86237552,19.29591441,R1111
10/20/2024 15:00,9.756191476,18.93653577,18.1945796,R1111
10/20/2024 15:30,8.340097499,17.13850138,16.26700014,R1111
10/20/2024 16:00,6.681524144,14.72311451,13.68870276,R1111
10/20/2024 16:30,4.778289077,11.76910537,10.67335295,R1111
10/20/2024 17:00,3.146473158,9.41088052,8.406336865,R1111
10/20/2024 17:30,2.016681988,7.430322268,6.605371672,R1111
10/20/2024 18:00,1.005222856,5.574166932,4.94904009,R1111
10/20/2024 18:30,1.101566347,5.601660223,5.069064169,R1111
10/20/2024 19:00,1.256027038,5.951187532,5.380131882,R1111
10/20/2024 19:30,1.491216284,6.353572617,5.728654009,R1111
10/20/2024 20:00,1.447962819,6.497947018,5.931706535,R1111
10/20/2024 20:30,1.574843607,6.649371898,6.022096179,R1111
10/20/2024 21:00,1.44909808,6.55013697,6.015541372,R1111
10/20/2024 21:30,1.386250932,6.435123353,6.042077407,R1111
10/20/2024 22:00,1.330713537,6.321507187,5.858629956,R1111
10/20/2024 22:30,1.275005859,6.316419571,5.821750486,R1111
10/20/2024 23:00,1.244328315,6.216829624,5.669731403,R1111
10/20/2024 23:30,1.517876347,6.661594214,6.066225489,R1111
10/21/2024 0:00,1.632664393,6.819559018,6.276592376,R1111
10/21/2024 0:30,1.691376683,6.823688293,6.310247586,R1111
10/21/2024 1:00,1.576512437,6.89264624,6.287808868,R1111
10/21/2024 1:30,1.504438847,6.706554529,6.012275146,R1111
10/21/2024 2:00,1.538082312,6.763837067,6.132655858,R1111
10/21/2024 2:30,1.582831556,6.853510659,6.137325923,R1111
10/21/2024 3:00,1.729867215,6.849394148,6.230760078,R1111
10/21/2024 3:30,1.585224998,6.827241272,6.221020648,R1111
10/21/2024 4:00,1.546157928,6.818318856,6.060326228,R1111
10/21/2024 4:30,1.722202684,7.049257254,6.207538667,R1111
10/21/2024 5:00,2.126334341,7.583857403,6.693064616,R1111
10/21/2024 5:30,1.493570875,6.780709692,5.905797527,R1111
10/21/2024 6:00,1.433303348,6.572003254,5.619711634,R1111
10/21/2024 6:30,1.477798102,6.768065294,5.749678841,R1111
10/21/2024 7:00,1.621533819,6.877612576,5.872820118,R1111
10/21/2024 7:30,7.801800901,16.39953427,15.68258635,R1111
10/21/2024 8:00,8.371553632,16.32369064,15.68500073,R1111
10/21/2024 8:30,9.449623433,17.81928125,16.9759889,R1111
10/21/2024 9:00,9.511159336,17.93108198,17.27596381,R1111
10/21/2024 9:30,10.07257565,18.70744502,18.01180396,R1111
10/21/2024 10:00,9.076056163,16.97959104,16.86345961,R1111
10/21/2024 10:30,9.450139985,17.59189097,16.46438078,R1111
10/21/2024 11:00,11.93922091,21.18888522,20.52429629,R1111
10/21/2024 11:30,10.96627635,20.26319871,19.99169957,R1111
10/21/2024 12:00,11.06190891,19.96574428,19.45658114,R1111
10/21/2024 12:30,11.03842869,19.94646672,19.41413767,R1111
10/21/2024 13:00,11.20693718,20.48301093,20.22631728,R1111
10/21/2024 13:30,11.01930055,20.02679385,20.02504015,R1111
10/21/2024 14:00,11.61174593,20.22686124,19.81586721,R1111
10/21/2024 14:30,11.37216152,19.77187623,19.1063516,R1111
10/21/2024 15:00,10.91526598,19.52444249,18.19399916,R1111
10/21/2024 15:30,9.218455193,17.62199403,16.66485828,R1111
10/21/2024 16:00,7.634092421,15.54966548,14.28621711,R1111
10/21/2024 16:30,5.735996402,12.65723967,11.3505602,R1111
10/21/2024 17:00,4.179717761,10.52576298,9.268299436,R1111
10/21/2024 17:30,2.697066916,8.24357139,7.171063292,R1111
10/21/2024 18:00,1.504941141,6.261771411,5.548344829,R1111
10/21/2024 18:30,1.168869183,5.315435335,4.565058555,R1111
10/21/2024 19:00,1.442575127,5.607039691,4.610623669,R1111
10/21/2024 19:30,1.385428566,5.579057398,4.745220004,R1111
10/21/2024 20:00,1.430063621,5.858563752,5.020588599,R1111
10/21/2024 20:30,1.367087565,5.669444774,4.91415433,R1111
10/21/2024 21:00,1.236075827,5.718298331,4.973119428,R1111
10/21/2024 21:30,1.44932135,5.900995658,5.215848888,R1111
10/21/2024 22:00,1.648657152,6.187319769,5.421581058,R1111
10/21/2024 22:30,1.62153477,6.295214088,5.564059254,R1111
10/21/2024 23:00,1.618350452,6.246628519,5.530344786,R1111
10/21/2024 23:30,1.767809341,6.457335427,5.773725379,R1111
10/22/2024 0:00,1.562046608,6.387368383,5.778540239,R1111
10/22/2024 0:30,0.230965643,4.773627014,4.708903375,R1111
10/22/2024 1:00,-0.065159009,4.099257875,4.014610834,R1111
10/22/2024 1:30,-0.326632642,3.903278069,3.5615088,R1111
10/22/2024 2:00,-0.549717128,3.328942306,2.97609864,R1111
10/22/2024 2:30,-0.696878573,2.509710763,2.247591021,R1111
10/22/2024 3:00,-0.691578414,3.125992029,2.873856207,R1111
10/22/2024 3:30,-0.26043446,4.107325971,3.792236986,R1111
10/22/2024 4:00,0.517733895,5.044892189,4.295525892,R1111
10/22/2024 4:30,0.806792893,5.582061214,4.708423422,R1111
10/22/2024 5:00,1.04957211,6.202994532,5.399964402,R1111
10/22/2024 5:30,0.719125617,5.657863991,4.878250119,R1111
10/22/2024 6:00,1.039050147,6.026796531,5.141147208,R1111
10/22/2024 6:30,1.281979017,6.355203009,5.449220287,R1111
10/22/2024 7:00,1.549156427,6.868160834,5.926930273,R1111
10/22/2024 7:30,6.917128066,15.28341582,14.38173379,R1111
10/22/2024 8:00,6.977481094,14.94995413,13.56550968,R1111
10/22/2024 8:30,7.103889405,15.01219741,13.69072834,R1111
10/22/2024 9:00,8.280816752,16.60933507,15.63996127,R1111
10/22/2024 9:30,8.882408262,17.99739202,17.26707112,R1111
10/22/2024 10:00,9.872268192,19.29050059,18.60331725,R1111
10/22/2024 10:30,10.47055275,19.90600353,19.57212851,R1111
10/22/2024 11:00,11.14204177,20.293201,19.95667394,R1111
10/22/2024 11:30,10.31277629,20.16932032,19.67376151,R1111
10/22/2024 12:00,9.833242139,18.69474602,18.15117844,R1111
10/22/2024 12:30,9.843684873,19.08811349,18.21949734,R1111
10/22/2024 13:00,10.14317677,19.4442678,18.71063511,R1111
10/22/2024 13:30,10.70513143,20.23200665,19.5241424,R1111
10/22/2024 14:00,10.72352265,20.23384991,19.72891148,R1111
10/22/2024 14:30,10.37384958,19.62160347,18.90867234,R1111
10/22/2024 15:00,10.16756696,19.33689311,18.71649853,R1111
10/22/2024 15:30,9.1056671,18.16577436,17.26441398,R1111
10/22/2024 16:00,7.79257608,16.26119228,15.31825278,R1111
10/22/2024 16:30,5.802702337,13.40629606,12.4100006,R1111
10/22/2024 17:00,4.344924822,11.32716005,10.36776265,R1111
10/22/2024 17:30,2.690017413,8.87428837,8.167817468,R1111
10/22/2024 18:00,1.157833427,5.527336868,5.207065256,R1111
10/22/2024 18:30,1.148478187,5.430516713,4.995028353,R1111
10/22/2024 19:00,1.113151006,5.355889874,5.078946591,R1111
10/22/2024 19:30,1.079266201,5.380651432,5.164044736,R1111
10/22/2024 20:00,1.079862039,5.569745541,5.252194691,R1111
10/22/2024 20:30,1.18945592,5.574940604,5.208417876,R1111
10/22/2024 21:00,1.2269511,5.630636568,5.241928665,R1111
10/22/2024 21:30,1.299130717,5.633622109,5.267226615,R1111
10/22/2024 22:00,1.310632445,5.717498114,5.32787279,R1111
10/22/2024 22:30,1.191866782,5.632394693,5.293872268,R1111
10/22/2024 23:00,1.411809731,5.897707181,5.375195479,R1111
10/22/2024 23:30,1.351927688,6.081855012,5.485115368,R1111
10/23/2024 0:00,1.448624922,6.212835246,5.590473913,R1111
10/23/2024 0:30,1.464913479,6.164035888,5.653397576,R1111
10/23/2024 1:00,1.522178134,6.303948444,5.766266072,R1111
10/23/2024 1:30,1.610076995,6.465698969,5.828123797,R1111
10/23/2024 2:00,1.714454069,6.670937578,5.967866373,R1111
10/23/2024 2:30,1.679677449,6.548127893,5.83376547,R1111
10/23/2024 3:00,1.838522933,6.790826971,6.025114892,R1111
10/23/2024 3:30,1.77700401,6.765892416,5.995169011,R1111
10/23/2024 4:00,1.87387146,6.764384636,6.008021965,R1111
10/23/2024 4:30,1.653724856,6.62813112,5.935529212,R1111
10/23/2024 5:00,1.941154994,6.831878177,6.147693176,R1111
10/23/2024 5:30,1.656064627,6.894703829,6.233634234,R1111
10/23/2024 6:00,1.704027228,6.6244861,6.077459215,R1111
10/23/2024 6:30,1.852878071,6.797841404,6.157896618,R1111
10/23/2024 7:00,1.7607858,6.723573885,6.119054037,R1111
10/23/2024 7:30,6.936727045,14.37441872,13.36091089,R1111
10/23/2024 8:00,6.929073277,14.09623863,13.08343528,R1111
10/23/2024 8:30,7.224568116,15.67569795,14.70837432,R1111
10/23/2024 9:00,7.638994282,16.30854316,15.46079821,R1111
10/23/2024 9:30,8.045733477,16.72660429,15.89496108,R1111
10/23/2024 10:00,8.666851198,17.44853358,16.98467758,R1111
10/23/2024 10:30,9.390746317,18.4118,17.97853172,R1111
10/23/2024 11:00,9.559200746,18.71000378,18.43405631,R1111
10/23/2024 11:30,9.371357751,18.03499509,17.64299484,R1111
10/23/2024 12:00,9.673567178,17.93695135,17.51570997,R1111
10/23/2024 12:30,9.507148268,18.1336076,17.58491593,R1111
10/23/2024 13:00,9.701517451,18.21182448,17.65867448,R1111
10/23/2024 13:30,10.14102211,18.71990341,18.12546994,R1111
10/23/2024 14:00,9.573993974,17.52836854,17.01852922,R1111
10/23/2024 14:30,9.925379145,18.34795825,17.53125189,R1111
10/23/2024 15:00,9.473407934,18.0177531,17.47403971,R1111
10/23/2024 15:30,9.006854401,17.48190512,16.63377488,R1111
10/23/2024 16:00,7.950742788,16.10018411,15.1709852,R1111
10/23/2024 16:30,6.315199667,13.76925285,12.81118246,R1111
10/23/2024 17:00,4.292245311,10.97212509,10.16379644,R1111
10/23/2024 17:30,2.645855824,8.403479569,7.736118625,R1111
10/23/2024 18:00,1.299735198,6.508196052,6.115621554,R1111
10/23/2024 18:30,0.704003269,5.320100604,5.116950315,R1111
10/23/2024 19:00,0.42862078,4.65054815,4.761275396,R1111
10/23/2024 19:30,0.749444877,4.670538973,4.638801086,R1111
10/23/2024 20:00,0.886843799,4.77628396,4.618220621,R1111
10/23/2024 20:30,1.023794662,5.088528124,4.751402409,R1111
10/23/2024 21:00,1.107319534,5.309852586,4.902536302,R1111
10/23/2024 21:30,1.291525621,5.552892377,5.214582874,R1111
10/23/2024 22:00,1.311410772,5.739597887,5.330962451,R1111
10/23/2024 22:30,1.475795183,5.986481009,5.457591092,R1111
10/23/2024 23:00,1.445961021,5.913893625,5.426364332,R1111
10/23/2024 23:30,1.417443156,6.046963328,5.525817676,R1111
10/24/2024 0:00,1.40210888,5.97385797,5.419221845,R1111
10/24/2024 0:30,-0.505929558,3.849137812,3.551416259,R1111
10/24/2024 1:00,-0.491048217,3.772701026,3.453565501,R1111
10/24/2024 1:30,-0.844767048,2.985424394,2.499802888,R1111
10/24/2024 2:00,-0.696144905,3.178108807,2.783836817,R1111
10/24/2024 2:30,-1.072988798,2.403552299,2.014041319,R1111
10/24/2024 3:00,-0.803064126,2.842433533,2.390040196,R1111
10/24/2024 3:30,-0.251932619,3.391331199,3.033267475,R1111
10/24/2024 4:00,0.293900182,4.377183021,3.942789889,R1111
10/24/2024 4:30,0.466780361,4.86587491,4.405007013,R1111
10/24/2024 5:00,0.885993441,5.536341514,5.058141272,R1111
10/24/2024 5:30,0.646240509,5.229304506,4.799213219,R1111
10/24/2024 6:00,0.732987186,5.27225539,4.714009698,R1111
10/24/2024 6:30,0.818224394,5.416547575,4.957942243,R1111
10/24/2024 7:00,1.096611404,5.558815552,5.06400965,R1111
